Row_ID,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount
2190,1406,2,2005,2002,BO,BO.35,BO.35.2,I,A,A,?,?,B,?,A,B,A,B,D,5,0.3224052,0.740051,-0.17547739999999998,0.8237825999999999,0.1406291,0.9266049,0.9569439,0.3601238,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
2191,1406,3,2005,1990,X,X.52,X.52.1,B,?,D,A,A,C,C,A,B,A,A,C,2,-0.9712262,-1.5423798999999998,-0.8696874,-1.5779628,-0.8406495999999999,-1.1695158,-1.2056761,-1.4516547,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
2192,1407,1,2005,1994,X,X.12,X.12.4,E,?,E,A,A,F,A,A,B,A,B,C,2,-1.0917509,-1.7152913,-1.2399328,-1.7470998,-1.1796368,-1.3660272,-1.1196628,-1.3152407,L,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2193,1407,4,2005,2006,AU,AU.58,AU.58.0,B,A,A,A,A,C,C,A,B,A,A,B,2,-0.9792612,-1.0582279,-1.1010908,-1.1043792,-0.8109139,-1.2560744,-0.8861981,-0.4915062,L,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2194,1408,1,2005,1992,AX,AX.4,AX.4.0,B,?,D,A,A,F,C,A,B,A,A,B,2,-1.3086953,-1.5942533,-1.5870378,-1.5103079,-1.2153196000000002,-1.3473118999999998,-1.2671142,-1.397833,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2195,1408,2,2005,1998,X,X.3,X.3.2,B,?,A,A,A,C,C,A,B,A,B,D,2,-0.4409177,-0.9890633,-0.6845648,-1.0367243,-0.34703670000000003,-0.9507801,-1.0090742,-0.9236113,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2196,1409,3,2005,2006,AU,AU.58,AU.58.0,B,A,A,A,A,C,C,A,B,B,C,D,2,-0.9792612,-1.0582279,-1.1010908,-1.1043792,-0.8109139,-1.2560744,-0.8861981,-0.4915062,L,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2197,1410,1,2005,1998,BW,BW.96,BW.96.0,D,?,A,?,?,C,?,B,B,B,B,B,2,0.8768186,-1.1619748,-0.9622487,-1.2058613,0.8126563,-0.4267499,-0.00149,-0.5784741999999999,N,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2198,1410,2,2005,2004,BW,BW.42,BW.42.0,I,C,F,?,?,E,?,B,A,A,A,B,5,1.447302,1.6910638,1.791451,1.7540361,1.8117764,2.1641583,1.3378598999999998,1.1663555,N,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2199,1410,3,2005,1981,AJ,AJ.44,AJ.44.0,D,?,C,?,?,C,?,A,B,B,A,E,4,0.4027549,-1.2484305,1.1898023000000002,-1.2904298,-0.1983581,-0.4758777,0.7849173,-1.5701281,N,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2200,1410,5,2005,2003,BP,BP.17,BP.17.0,B,A,A,A,A,C,C,A,B,C,A,C,2,-0.8989113999999999,-1.0582279,-1.0085294,-1.1043792,-0.8049666999999999,-1.0829573,-0.8616229,-1.0078444,N,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2201,1411,1,2005,2002,BW,BW.176,BW.176.0,I,C,B,?,?,B,?,B,B,B,F,B,4,0.0813558,1.4316966999999998,0.5881536,1.3311936000000002,0.0395277,0.8482341999999998,1.1289705,0.3283997,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0.0
2202,1411,3,2005,2004,BW,BW.115,BW.115.0,D,C,A,?,?,D,?,B,B,A,F,E,5,2.5320239,1.6910638,1.4906267,1.7540361,2.1745522,1.5652666000000002,1.3747227,0.6171991,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0.0
2203,1412,1,2005,1993,K,K.7,K.7.5,B,?,E,A,A,B,C,A,B,C,A,D,2,-0.7141069,-1.0755191000000002,-0.5457227,0.1472346,-0.1983581,-0.636128,-0.9353486,-0.5152445999999999,K,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2204,1412,2,2005,1995,K,K.7,K.7.5,B,?,A,A,A,B,C,A,B,A,E,C,4,-0.7141069,0.013822999999999998,-0.5457227,0.011925,-0.1983581,-0.7706447,-0.9353486,-0.3514822,K,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,13.7859
2205,1413,2,2005,1999,L,L.26,L.26.1,F,C,A,C,A,B,?,B,B,A,B,D,4,-0.4007428,-0.2974176,-0.33745970000000003,-0.3601764,-0.2875652,-0.6653708,-1.0090742,-0.6900556999999999,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2206,1414,1,2005,2004,AO,AO.7,AO.7.6,F,C,A,C,A,C,?,A,B,A,A,D,2,-0.7141069,-1.0409367,-1.2399328,-1.0874654,-0.9358039,-1.3590089,-0.9353486,-0.5232303,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2207,1414,2,2005,2004,K,K.2,K.2.4,I,C,F,?,?,B,?,C,A,B,D,B,4,-0.1757634,0.9994181,0.403031,0.9083511,-0.1269924,0.5242245,0.7849173,0.5258553,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2208,1416,2,2005,2001,BO,BO.44,BO.44.2,D,A,A,?,?,D,?,A,B,C,A,B,5,2.1463451,0.6535951999999999,1.6757493000000003,0.6546456,1.9604551,1.3593976,1.0921077,-0.015096600000000003,K,1.4831301,-0.2661168,-0.2723372000000001,1.4086365,0.0
2209,1416,3,2005,2001,AO,AO.1,AO.1.8,F,C,B,C,A,B,?,A,B,A,A,D,4,-0.5534074000000001,0.2213167,-0.4068807,0.1472346,-0.2578295,-0.7250260000000001,-0.9599238,-0.0068920000000000006,K,1.4831301,-0.2661168,-0.2723372000000001,1.4086365,0.0
2210,1418,1,2005,1996,BW,BW.168,BW.168.1,I,?,E,?,?,D,?,B,B,A,A,D,5,0.4429298,1.0858738,1.0046796999999998,0.9929196,0.4736691,1.809736,1.1412581,0.8271255,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2211,1418,2,2005,1999,AL,AL.46,AL.46.0,A,C,B,A,A,B,C,C,A,A,B,B,4,-0.0472038,0.0484052,-0.2680387,-0.0219024,-0.1864638,-0.107419,-0.7633220000000001,1.9189842,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2212,1419,5,2005,2005,P,P.24,P.24.0,A,C,B,A,A,D,C,B,A,A,A,D,5,0.25812529999999995,1.7775195,-0.0134951,1.8386046000000005,0.3725677,0.4715876,-0.5912954,3.6561562999999992,K,-0.2315299,-0.2661168,-0.2723372000000001,1.9619883,0.0
2213,1420,1,2005,1999,W,W.28,W.28.5,I,A,A,?,?,C,?,A,B,B,B,B,4,-1.4934998,-0.107215,-1.2399328,0.06266609999999999,-2.2679641,-0.5846608,1.0306696,-0.25630970000000003,J,-0.2315299,2.0211828,-0.2723372000000001,1.4086365,0.0
2214,1420,2,2005,1993,AJ,AJ.7,AJ.7.1,G,?,E,A,C,D,A,A,B,A,D,D,4,0.5554195,-0.9026076,-0.0829161,-0.7830189000000001,-0.9655396,-0.1237949,1.1658332,-0.6880866,J,-0.2315299,2.0211828,-0.2723372000000001,1.4086365,0.0
2215,1421,1,2005,1998,AJ,AJ.129,AJ.129.0,G,?,A,A,C,D,A,A,B,B,A,B,4,0.7000491,0.2213167,0.7732763,0.1472346,0.5985590999999999,0.14406870000000002,0.6497535,-0.5243243000000001,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2216,1421,2,2005,1996,AH,AH.8,AH.8.1,D,?,E,?,?,D,?,B,B,A,?,,5,2.3713245,1.0858738,1.0972409,0.9929196,1.6214678,1.0178423,1.3624351,-0.285846,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2217,1421,3,2005,1996,BW,BW.156,BW.156.0,I,?,E,?,?,E,?,B,B,B,B,B,5,1.5678266,1.0858738,1.1435217,0.9929196,1.6868863999999997,1.3629067,1.4975989,0.29470640000000003,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2218,1421,4,2005,2004,AU,AU.58,AU.58.0,B,A,A,A,A,C,C,A,B,A,B,D,2,-0.9792612,-1.0582279,-1.1010908,-1.1043792,-0.8109139,-1.2560744,-0.8861981,-0.6676300000000001,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2219,1422,2,2005,2005,BU,BU.3,BU.3.1,B,C,A,A,A,D,C,A,A,B,E,B,5,0.6438043000000001,2.6420767000000005,0.472452,2.5151525,0.3368848,0.5604855,-0.5298573000000001,1.1833115,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2220,1423,1,2005,2003,Y,Y.29,Y.29.0,B,C,A,A,A,D,C,B,B,A,B,E,4,-0.11951860000000003,-0.12450619999999997,0.2179083,-0.1910394,0.5271934,-0.2314083,-0.6650210999999999,-0.1316009,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2221,1424,2,2005,1999,X,X.45,X.45.8,B,A,A,A,A,D,C,A,B,A,B,E,4,-0.28021820000000003,-0.7296961999999999,0.2179083,-0.7830189000000001,0.3785148,-0.3015909,-0.9353486,-0.0353344,K,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2222,1424,3,2005,2003,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,A,A,C,5,2.130275,0.7573420999999999,1.6294687,0.6715593000000001,2.0675037,1.2494448,1.3747227,0.5925854,K,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2223,1424,4,2005,2001,AJ,AJ.43,AJ.43.0,I,C,A,?,?,B,?,A,B,A,E,C,4,1.1178678999999998,0.2731901,-0.0597757,0.3163716,0.8780749,0.8611011000000001,0.9077934,0.3530132,K,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2224,1424,5,2005,1991,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,F,F,5,0.4429298,0.0484052,1.0972409,0.3163716,0.176312,0.1230139,0.9446563,-0.929628,K,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2225,1424,6,2005,2004,AJ,AJ.64,AJ.64.1,D,A,A,?,?,E,?,A,B,A,A,D,5,3.5524662000000005,2.3827095000000003,1.8145913,2.261447,3.2509851000000003,2.6355515,1.780214,0.5854748000000001,K,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2226,1424,7,2005,1991,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,A,B,5,0.4429298,0.0484052,1.0972409,0.3163716,0.176312,0.1230139,0.9446563,-0.929628,K,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2227,1426,1,2005,1999,X,X.9,X.9.2,F,B,A,C,A,C,?,A,B,A,A,C,2,-1.0917509,-0.9890633,-1.0779504999999998,-1.0367243,-0.9476982,-1.2970142,-1.2794018,-0.9646339,B,-0.2315299,-0.2661168,-0.2723372000000001,1.9619883,0.0
2228,1426,2,2005,2002,AJ,AJ.42,AJ.42.0,I,C,A,?,?,B,?,A,B,A,F,B,4,1.1178678999999998,0.3077724,-0.0597757,0.2318031,0.8780749,0.5944071,0.9077934,-0.0287708,B,-0.2315299,-0.2661168,-0.2723372000000001,1.9619883,0.0
2229,1426,4,2005,2005,AJ,AJ.40,AJ.40.3,I,C,A,?,?,B,?,A,A,A,A,C,4,0.1376007,0.3942281,0.0096453,0.3163716,-0.0913095,0.8447251,1.1535457,0.5017887,B,-0.2315299,-0.2661168,-0.2723372000000001,1.9619883,0.0
2230,1427,1,2005,2002,BT,BT.63,BT.63.4,J,C,B,?,?,B,?,C,A,A,A,B,4,-0.0793437,0.4806838,0.0790663,0.4009401,-0.5076095,1.3371731000000002,1.1043953000000002,1.5361062,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2231,1427,2,2005,2004,BU,BU.5,BU.5.1,B,C,B,A,A,D,C,A,B,A,E,C,4,0.0813558,1.1723295,0.5418729999999999,1.0774881,0.3963563,-0.006823899999999999,-0.82476,0.7615988,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,8.689786
2232,1428,1,2005,1998,BO,BO.44,BO.44.2,D,?,A,?,?,D,?,A,B,A,A,C,5,2.1463451,0.9994181,1.6757493000000003,0.9929196,1.9604551,1.2786876,1.0921077,-0.4165715,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2233,1428,2,2005,2003,BO,BO.38,BO.38.3,G,A,A,A,C,E,A,A,B,A,A,D,4,0.5875594,-0.12450619999999997,1.513767,-0.1910394,0.5569291999999999,0.4961515,0.7603420999999999,-0.0014224,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2234,1428,3,2005,2005,K,K.76,K.76.1,D,C,F,?,?,C,?,C,A,B,A,D,4,2.3231146000000003,0.9994181,0.5881536,0.9083511,1.7939351000000003,0.3253738,0.9077934,0.1473531,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2235,1430,3,2005,2005,AJ,AJ.40,AJ.40.2,I,C,A,?,?,B,?,A,A,A,C,D,4,0.1376007,0.3942281,0.0096453,0.3163716,-0.0913095,0.8447251,1.1535457,0.5017887,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
2236,1431,1,2005,1999,BO,BO.35,BO.35.0,I,A,A,?,?,B,?,A,B,C,B,B,4,0.31437020000000004,0.740051,-0.1291967,0.6546456,0.12873479999999998,0.768694,1.018382,0.3776268,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2237,1432,2,2005,2002,K,K.65,K.65.2,G,A,F,A,C,D,A,B,A,A,A,B,4,0.1777756,0.11756980000000003,0.3104696,0.4855086,0.176312,0.34291940000000004,0.5637403,0.165403,N,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2238,1433,2,2005,1998,Y,Y.10,Y.10.2,B,C,A,A,A,C,C,B,B,B,A,D,2,-0.6337571999999999,-1.2484305,-0.9622487,-1.2904298,-0.6206053,-1.1192183,-0.984499,-1.0062035,B,4.340896599999999,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2239,1433,3,2005,1997,L,L.26,L.26.1,F,?,A,C,A,B,?,B,B,A,A,E,4,-0.690002,-0.5567847,-0.8696874,-0.5293134,-0.2518824,-0.8794277,-1.1319503999999998,-0.7475968000000001,B,4.340896599999999,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2240,1434,1,2005,1999,BW,BW.22,BW.22.1,D,C,C,?,?,E,?,B,B,B,B,B,5,3.4158716,1.1723295,1.0972409,1.0774881,2.4243321,2.2238135,1.3747227,0.30881820000000004,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0.0
2241,1434,3,2005,1994,BW,BW.156,BW.156.0,I,?,C,?,?,E,?,A,B,A,A,B,5,1.5678266,0.0484052,1.1435217,0.3163716,1.6868863999999997,1.2517843000000002,1.4975989,-0.0778886,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0.0
2242,1434,5,2005,2002,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,B,A,F,5,0.3224052,1.6910638,1.5600476,1.5848991,0.4558277,1.4518048,1.7187758999999998,1.1285052,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0.0
2243,1435,1,2005,1999,BW,BW.166,BW.166.0,I,C,A,?,?,D,?,B,B,A,B,B,5,0.4429298,1.1723295,1.0972409,1.0774881,0.5034049,1.4272408,0.9323686,0.9070924,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2244,1435,3,2005,2005,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,A,A,C,5,0.3224052,1.4316966999999998,1.5600476,1.5848991,0.4558277,1.4518048,1.4853113000000002,1.4595306,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2245,1435,4,2005,1991,L,L.26,L.26.2,F,?,D,C,A,C,?,A,B,A,B,D,2,-0.690002,-1.3348862,-1.2862133999999998,-1.3749983,-0.7098125,-1.1566491,-1.2425389,-0.604838,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2246,1436,1,2005,1994,W,W.4,W.4.3,I,?,C,?,?,C,?,A,B,A,A,D,4,-0.8507016,-0.12450619999999997,-1.0085294,-0.0219024,-1.3283154,-0.5870002,0.1459614,-0.3765334,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2247,1436,3,2005,2005,M,M.18,M.18.2,I,C,F,?,?,C,?,B,B,A,D,E,4,-0.4328827,1.0858738,-0.1291967,0.9929196,-0.5849224000000001,-0.4442956,0.4654393,-0.1217554,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2248,1437,2,2005,2005,AJ,AJ.49,AJ.49.1,D,C,A,?,?,D,?,A,B,A,C,B,5,2.130275,1.0858738,1.5831879,1.8386046000000005,1.9545078,2.2097769,1.6327626,1.1844053999999995,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2249,1438,1,2005,1994,AH,AH.70,AH.70.0,D,?,C,?,?,C,?,A,B,A,A,D,4,0.8768186,0.1348609,-0.9622487,0.1472346,0.7293963000000001,-0.591679,-0.382406,-0.9394734,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2250,1438,2,2005,1998,Y,Y.10,Y.10.2,B,C,A,A,A,C,C,B,B,B,A,D,2,-0.6337571999999999,-1.2484305,-0.9622487,-1.2904298,-0.6206053,-1.1192183,-0.984499,-1.0062035,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2251,1439,1,2005,1999,BW,BW.115,BW.115.0,D,C,A,?,?,D,?,B,B,B,A,B,5,2.5320239,1.4316966999999998,1.4906267,1.3311936000000002,2.162658,1.2096747,1.3747227,0.5956484999999999,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2252,1439,2,2005,2001,Q,Q.22,Q.22.4,B,C,A,A,A,E,C,A,B,A,A,D,5,0.2179505,0.6535951999999999,1.4212056,0.8237825999999999,1.2349035,0.4341568,-0.7264590999999999,0.1293031,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2253,1439,3,2005,1999,AU,AU.54,AU.54.4,G,B,A,A,C,D,A,A,B,A,B,C,4,0.017075999999999997,-0.2974176,0.6575747,-0.3601764,0.217942,0.2844339,0.5637403,0.1899072,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2254,1440,1,2005,2000,BW,BW.112,BW.112.0,D,C,A,?,?,D,?,B,B,A,E,E,5,0.5634545,1.6910638,1.4906267,1.5848991,0.7234491999999999,0.393217,1.0429572,-0.545656,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2255,1440,3,2005,2005,AL,AL.49,AL.49.0,A,C,B,A,A,D,C,B,A,B,A,C,4,0.1376007,0.6535951999999999,0.1484873,0.5700771,-0.031838099999999994,-0.14718910000000002,-0.5790078000000001,2.5370586,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2256,1440,4,2005,2005,AU,AU.16,AU.16.0,I,C,B,?,?,D,?,A,A,B,B,B,5,0.9009236,2.0368867,1.5600476,1.9231731,0.9375463,1.8495063000000005,1.5467494,1.2653568000000002,F,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2257,1441,1,2005,1996,AJ,AJ.129,AJ.129.0,G,?,A,A,C,D,A,A,B,A,B,D,4,0.7000491,0.2213167,0.7732763,0.1472346,0.5985590999999999,0.170972,0.6497535,-0.3115535,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2258,1441,2,2005,1993,X,X.12,X.12.4,E,?,D,A,A,F,A,A,B,A,A,B,2,-1.0917509,-1.7152913,-1.2399328,-1.7470998,-1.1796368,-1.3613483999999998,-1.1196628,-1.3713597,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2259,1441,3,2005,2000,BW,BW.132,BW.132.0,D,C,A,?,?,E,?,B,B,B,B,D,5,2.5320239,1.950431,1.4906267,1.8386046000000005,2.162658,2.2203043,1.4361608,0.5930231,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2260,1442,2,2005,2000,BW,BW.157,BW.157.1,I,C,B,?,?,E,?,B,B,A,B,B,5,1.447302,1.6910638,1.5600476,1.5848991,1.6749921000000003,1.7968693,1.300997,1.4092095,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2261,1443,1,2005,1997,BH,BH.18,BH.18.7,B,?,A,A,A,B,C,A,B,A,B,F,2,-0.6658970999999999,-0.9198987,-0.9159681,-0.8506736999999999,-0.2102524,-0.9472709,-1.1811008,-0.372267,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2262,1444,1,2005,1994,BW,BW.154,BW.154.0,H,?,E,?,?,D,?,A,B,B,B,B,5,1.0455531,0.0484052,1.72203,0.3163716,0.6580305999999999,1.14768,2.062829,-0.2705309,N,-0.2315299,-0.2661168,-0.2723372000000001,1.9619883,0.0
2263,1445,3,2005,2003,AJ,AJ.58,AJ.58.1,D,C,A,?,?,D,?,A,B,B,A,D,5,2.130275,1.0858738,1.6757493000000003,1.1620566,2.043715,0.7452998000000001,1.2395589,0.0324897,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
2264,1446,6,2005,1984,BW,BW.66,BW.66.0,D,?,C,?,?,C,?,A,B,B,B,B,5,0.4027549,-0.470329,-0.036635400000000005,-0.5293134,0.6223477,-0.3635855,-1.0950875,-1.3307747,N,-0.2315299,-0.2661168,-0.2723372000000001,1.9619883,0.0
2265,1447,1,2005,1995,Y,Y.4,Y.4.0,C,?,A,B,A,B,?,A,B,A,A,B,4,-0.8748065,-0.470329,0.472452,-0.5293134,0.1227877,-0.3928283,-1.4022778,-0.7256087,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
2266,1447,2,2005,2001,Y,Y.34,Y.34.0,B,C,A,A,A,B,C,B,B,B,B,D,4,-0.4007428,-0.2974176,-0.6151437,-0.2756079,-0.043732400000000005,-0.6267703,-0.7387468,-0.6435634,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
2267,1447,3,2005,1991,P,P.23,P.23.0,A,?,E,A,A,D,C,A,B,B,A,C,5,-0.0954137,1.0858738,-0.0829161,0.9929196,0.3309377,0.2013845,-0.9107733,1.7609103,N,-0.2315299,2.7836161,-0.2723372000000001,-0.2514189,0.0
2268,1448,2,2005,2002,AJ,AJ.42,AJ.42.0,I,C,A,?,?,B,?,A,B,B,B,B,4,1.1178678999999998,0.3077724,-0.0597757,0.2318031,0.8780749,0.5944071,0.9077934,-0.0287708,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2269,1449,1,2005,2000,BH,BH.29,BH.29.5,I,C,A,?,?,B,?,A,B,A,A,D,4,-0.3766379,-0.2455442,-1.2399328,-0.3094353,-0.5968167,0.2610397,0.6128906999999999,0.8203431000000001,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2270,1450,1,2005,1990,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,B,F,B,4,0.4429298,-0.9890633,1.0046796999999998,-0.5293134,0.17036479999999998,0.0972803,0.9446563,-1.0543368,F,3.1977899,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2271,1450,4,2005,2002,BF,BF.44,BF.44.2,F,C,A,C,A,B,?,A,B,C,A,E,4,-0.6658970999999999,0.2213167,-0.4068807,0.1472346,-0.0139966,-0.6291097,-1.1073751,-0.2754536,F,3.1977899,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2272,1451,1,2005,2003,AL,AL.33,AL.33.0,A,C,B,A,A,B,C,B,A,A,A,D,4,-0.3766379,0.6535951999999999,-0.8234068000000001,0.5700771,-0.900121,-0.3530581,-0.8616229,1.4950836,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2273,1453,1,2005,1995,BT,BT.43,BT.43.2,A,?,A,A,A,B,C,A,B,A,A,D,2,-0.4891275,-0.6778228000000001,-1.0085294,-0.7322778,-0.816861,-0.510969,-0.8124724,0.8802909,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2274,1453,2,2005,2001,BG,BG.4,BG.4.1,C,C,B,C,A,B,?,A,A,B,B,D,4,-1.5577796,1.8812664,-0.0134951,1.7709496999999998,-0.9893282,-0.7916995,-1.4391406999999998,5.2270498,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2275,1454,1,2005,2003,AO,AO.1,AO.1.8,F,C,B,C,A,B,?,A,B,A,C,E,4,-0.5534074000000001,0.9129624,-0.17547739999999998,0.8237825999999999,-0.2102524,-0.6934438,-0.8616229,-0.25630970000000003,O,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2276,1455,1,2005,1995,AJ,AJ.129,AJ.129.0,G,?,A,A,C,D,A,A,B,A,A,C,4,0.7000491,-0.5567847,0.7732763,-0.6138819000000001,0.5985590999999999,0.1674629,0.637466,-0.3088187,N,2.0546834,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2277,1455,2,2005,1996,AU,AU.49,AU.49.0,D,?,E,?,?,C,?,A,B,A,A,C,2,-0.6176872,-0.9198987,-1.6333183999999998,-0.9690695,-0.983381,-0.8876156999999999,-0.0875033,-0.8750405000000001,N,2.0546834,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2278,1456,1,2005,1997,K,K.7,K.7.0,B,?,A,A,A,B,C,A,B,A,A,C,2,-0.5453724,-0.9890633,-0.4531614000000001,-0.9859833,-0.15672809999999998,-0.7051409000000001,-0.8984856999999999,-0.4080388,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2279,1457,1,2005,2001,AJ,AJ.29,AJ.29.3,I,C,A,?,?,C,?,A,B,A,C,C,4,-0.7141069,0.2386078,-0.4531614000000001,0.1641483,-1.0785353000000002,-0.5308541,0.5268774,-0.1223024,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2280,1457,2,2005,2004,W,W.28,W.28.7,I,A,A,?,?,C,?,A,B,B,A,B,4,-1.4934998,0.0484052,-1.2399328,0.06266609999999999,-2.1252327,-0.4162225000000001,0.8463554,-0.4707214,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2281,1458,1,2005,2001,BO,BO.52,BO.52.1,D,A,A,?,?,D,?,A,B,A,A,E,4,0.5393496,-0.2109619,1.6988896,-0.2756079,0.7710263,0.6645898,1.1289705,-0.5062743,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
2282,1458,2,2005,2003,BB,BB.6,BB.6.3,I,C,A,?,?,C,?,A,B,A,A,C,4,-0.8828415000000001,-0.228253,-0.2217581,-0.2925216,-0.9595925,0.0294371,0.7972049,0.2950346,M,-0.2315299,-0.2661168,-0.2723372000000001,-0.2514189,0.0
